,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
2146,BMW,2003,3.0,Electric,Manual,224090,Like New,23960.81,5 Series
2147,BMW,2008,4.0,Electric,Manual,229602,Like New,6929.49,X3
2148,Audi,2021,3.2,Electric,Manual,103976,New,58403.72,A4
2149,Audi,2023,4.7,Diesel,Manual,155183,Used,49201.46,A3
2150,Tesla,2022,2.1,Electric,Automatic,113566,New,67389.46,Model X
2151,Audi,2001,1.3,Hybrid,Manual,257443,New,18936.55,A3
2152,Ford,2018,2.5,Electric,Automatic,119968,New,84887.86,Focus
2153,BMW,2000,3.4,Electric,Manual,61600,Like New,18891.04,X5
2154,Mercedes,2006,1.8,Electric,Automatic,50022,New,89677.64,GLA
2155,Ford,2016,2.8,Petrol,Manual,134271,New,47704.51,Focus
2156,Toyota,2002,3.0,Hybrid,Manual,123323,New,57231.5,Prius
2157,Audi,2019,1.3,Hybrid,Automatic,186110,Used,90175.23,A3
2158,Ford,2019,3.9,Diesel,Manual,120278,Used,33491.74,Explorer
2159,Ford,2020,5.4,Diesel,Automatic,270041,Used,22273.56,Explorer
2160,Toyota,2002,1.8,Electric,Manual,64541,Used,47346.4,Corolla
2161,Honda,2002,4.0,Petrol,Manual,106968,Like New,28214.89,CR-V
2162,BMW,2016,4.3,Diesel,Automatic,14892,Like New,55145.17,5 Series
2163,Mercedes,2006,3.1,Diesel,Manual,24815,New,31149.5,GLC
2164,Tesla,2013,4.5,Electric,Automatic,278411,Like New,87126.51,Model X
2165,Honda,2016,3.1,Electric,Manual,280412,Used,62695.84,Civic
2166,Audi,2017,3.5,Diesel,Manual,114463,New,5022.86,A3
2167,Ford,2012,1.0,Diesel,Manual,190732,New,81520.0,Fiesta
2168,Toyota,2019,4.5,Hybrid,Manual,196599,Used,36370.17,Prius
2169,Toyota,2019,4.3,Petrol,Manual,194451,Used,35419.76,Camry
2170,BMW,2020,1.2,Hybrid,Manual,172343,Used,41390.97,5 Series
2171,Honda,2017,2.8,Diesel,Manual,138307,Like New,64874.94,Fit
2172,Tesla,2003,5.9,Hybrid,Automatic,88757,New,46995.77,Model S
2173,BMW,2000,3.1,Hybrid,Manual,296753,Used,64720.38,3 Series
2174,Ford,2017,3.5,Diesel,Manual,254200,New,18944.17,Fiesta
2175,BMW,2000,5.5,Electric,Manual,23645,New,97165.62,5 Series
2176,Mercedes,2012,4.6,Diesel,Automatic,195630,Like New,74312.6,GLC
2177,Toyota,2019,3.9,Electric,Automatic,154473,New,28769.68,Prius
2178,Toyota,2019,5.0,Diesel,Manual,269915,Used,73796.14,Camry
2179,Audi,2022,5.3,Diesel,Manual,151460,Used,59627.42,Q5
2180,Audi,2009,3.3,Diesel,Manual,83251,New,15372.95,A3
2181,Tesla,2010,3.4,Petrol,Automatic,57042,New,21928.66,Model 3
2182,Ford,2008,2.9,Electric,Manual,196945,Like New,8924.27,Fiesta
2183,Mercedes,2008,5.8,Petrol,Automatic,47024,Used,81877.62,GLC
2184,Honda,2004,4.5,Diesel,Manual,154522,Used,57411.95,CR-V
2185,BMW,2000,1.4,Hybrid,Automatic,56965,New,35091.12,X3
2186,Tesla,2016,5.3,Petrol,Automatic,272201,New,17002.77,Model X
2187,Ford,2021,3.4,Electric,Manual,224321,New,50984.36,Fiesta
2188,Audi,2001,1.3,Diesel,Manual,271127,Used,54899.83,A4
2189,BMW,2023,3.7,Petrol,Manual,19995,New,71685.11,3 Series
2190,Audi,2012,3.1,Hybrid,Manual,114587,Like New,97144.03,Q5
2191,BMW,2008,5.4,Petrol,Manual,233076,Like New,46319.83,X5
2192,Honda,2003,2.0,Electric,Manual,222700,New,43573.25,Accord
2193,Ford,2004,5.1,Petrol,Manual,38886,Like New,40143.35,Focus
2194,BMW,2010,3.8,Hybrid,Automatic,95149,Like New,83557.77,X3
2195,Mercedes,2023,1.3,Hybrid,Manual,94020,Like New,19850.14,C-Class
2196,Tesla,2018,5.9,Electric,Manual,2673,Like New,37662.23,Model Y
2197,Toyota,2020,3.6,Hybrid,Automatic,23466,Like New,73872.23,Corolla
2198,Mercedes,2002,2.5,Diesel,Manual,237626,Used,6491.02,GLA
2199,Mercedes,2011,3.3,Hybrid,Manual,50406,New,32491.17,C-Class
2200,Tesla,2018,5.3,Diesel,Manual,69284,Like New,65937.48,Model X
2201,Toyota,2018,2.5,Petrol,Manual,235718,New,22665.45,Corolla
2202,Mercedes,2012,2.0,Diesel,Automatic,13665,Like New,33757.5,GLC
2203,BMW,2006,1.6,Diesel,Automatic,20641,Used,51174.28,X3
2204,BMW,2014,2.5,Petrol,Manual,35797,Used,45092.24,X5
2205,BMW,2022,4.9,Hybrid,Manual,215838,Like New,15072.58,5 Series
2206,Toyota,2006,3.4,Diesel,Automatic,102339,Like New,94132.36,RAV4
2207,Mercedes,2007,2.1,Hybrid,Manual,113431,Like New,9207.81,C-Class
2208,Toyota,2004,1.8,Petrol,Automatic,232275,Used,76225.56,Prius
2209,BMW,2020,2.7,Electric,Automatic,283317,Used,11785.16,X3
2210,Tesla,2013,5.7,Hybrid,Automatic,144294,New,49393.1,Model X
2211,Mercedes,2003,2.7,Hybrid,Manual,181136,Used,21664.07,C-Class
2212,Mercedes,2022,5.9,Electric,Manual,168082,Like New,18404.29,GLA
2213,Audi,2009,3.4,Electric,Manual,253301,New,16960.31,Q5
2214,Audi,2019,1.9,Petrol,Automatic,18095,Used,48014.73,A3
2215,Honda,2014,5.5,Hybrid,Manual,123554,Used,53971.07,Accord
2216,Ford,2017,3.3,Hybrid,Manual,234989,Like New,17671.53,Explorer
2217,Audi,2019,4.5,Petrol,Automatic,89023,New,98042.59,Q7
2218,Toyota,2012,5.9,Hybrid,Manual,107181,Used,29487.76,Corolla
2219,Audi,2007,1.3,Diesel,Manual,222310,Used,48589.93,A3
2220,Honda,2008,1.5,Diesel,Manual,282744,Like New,25545.61,CR-V
2221,Mercedes,2015,4.6,Diesel,Automatic,264610,New,51922.65,GLA
2222,Honda,2018,2.4,Hybrid,Manual,256349,New,76821.58,Civic
2223,Mercedes,2015,1.9,Diesel,Automatic,176169,New,54504.69,E-Class
2224,Tesla,2006,1.2,Diesel,Automatic,53276,New,32136.64,Model X
2225,Tesla,2013,1.1,Petrol,Automatic,269072,Like New,28597.68,Model 3
2226,Mercedes,2013,4.9,Petrol,Manual,205719,Used,77098.77,C-Class
2227,Ford,2003,1.7,Electric,Manual,171960,Used,16232.63,Explorer
2228,Audi,2014,3.3,Electric,Manual,226097,New,40146.82,Q7
2229,Toyota,2002,4.0,Electric,Automatic,174904,New,19390.86,Prius
2230,Toyota,2004,3.1,Electric,Automatic,116196,New,29507.7,Camry
2231,BMW,2000,1.1,Petrol,Manual,9404,Used,19504.91,X5
2232,Mercedes,2002,4.9,Petrol,Automatic,209190,Used,89243.39,E-Class
2233,Toyota,2014,1.1,Petrol,Manual,113187,New,74530.9,Prius
2234,Ford,2023,4.8,Diesel,Manual,27684,Like New,58288.09,Fiesta
2235,Mercedes,2007,5.5,Diesel,Manual,68591,Used,26320.4,GLA
2236,Ford,2003,3.2,Electric,Manual,208794,Used,53471.55,Fiesta
2237,Toyota,2001,3.7,Diesel,Manual,264826,New,54479.15,RAV4
2238,Toyota,2023,3.4,Hybrid,Manual,111186,Like New,61088.35,Corolla
2239,BMW,2023,2.9,Petrol,Manual,243181,New,10708.09,3 Series
2240,Toyota,2009,5.4,Electric,Automatic,21832,New,97425.69,Prius
2241,Mercedes,2003,5.5,Electric,Manual,16997,Like New,49216.7,GLC
2242,Tesla,2002,2.7,Hybrid,Automatic,296784,Like New,93020.52,Model Y
2243,Mercedes,2001,4.1,Diesel,Automatic,40491,Like New,5931.77,E-Class
2244,Mercedes,2016,5.6,Electric,Manual,63043,Used,28518.05,E-Class
2245,BMW,2022,5.8,Diesel,Automatic,128568,New,14879.58,3 Series
2246,BMW,2020,3.5,Diesel,Automatic,72725,Used,78113.54,3 Series
2247,Toyota,2023,3.3,Hybrid,Automatic,128131,Like New,35411.88,RAV4
2248,Honda,2019,2.4,Electric,Manual,45520,Used,84846.79,Fit
2249,Honda,2022,5.8,Diesel,Manual,109869,Like New,84076.61,Civic
2250,BMW,2012,1.7,Diesel,Manual,64442,Like New,68440.51,5 Series
2251,Toyota,2004,3.9,Hybrid,Manual,261025,New,68249.27,Camry
2252,Honda,2020,2.4,Hybrid,Manual,152842,New,71515.17,CR-V
2253,Toyota,2008,2.4,Diesel,Automatic,178570,New,69007.56,Corolla
2254,Toyota,2021,3.0,Hybrid,Automatic,123447,Used,41756.29,RAV4
2255,Toyota,2005,6.0,Diesel,Manual,61477,New,69868.63,Corolla
2256,Audi,2004,1.3,Electric,Automatic,244,Like New,90253.66,Q7
2257,Mercedes,2009,3.9,Petrol,Automatic,177561,New,36594.48,GLA
2258,Toyota,2007,1.4,Hybrid,Automatic,290534,Used,94764.46,Camry
2259,Audi,2006,1.8,Petrol,Automatic,10247,New,6290.25,Q7
2260,BMW,2006,3.2,Diesel,Manual,200123,New,38162.84,3 Series
2261,Honda,2005,3.6,Diesel,Manual,190791,New,17549.35,Accord
2262,Mercedes,2020,2.3,Diesel,Manual,207358,Used,17028.88,GLA
2263,Tesla,2019,2.6,Petrol,Automatic,291727,Like New,82465.8,Model S
2264,Honda,2002,1.4,Diesel,Automatic,139148,Like New,92244.99,Accord
2265,Mercedes,2018,2.5,Hybrid,Manual,146123,Like New,78887.03,E-Class
2266,Tesla,2021,5.8,Electric,Manual,28670,New,97778.49,Model Y
2267,Honda,2014,5.7,Electric,Automatic,10236,New,25551.25,Civic
2268,Mercedes,2003,2.7,Hybrid,Manual,35568,Used,18375.99,E-Class
2269,Honda,2011,3.9,Electric,Manual,107327,Like New,54466.86,Accord
2270,Honda,2005,5.5,Petrol,Automatic,255745,New,83758.57,Fit
2271,Tesla,2018,1.0,Diesel,Automatic,278496,New,8784.71,Model Y
2272,Honda,2003,5.1,Diesel,Manual,125721,New,99578.74,CR-V
2273,Honda,2014,5.7,Diesel,Automatic,259291,Used,62213.36,CR-V
2274,Tesla,2008,1.5,Petrol,Manual,156228,Like New,97999.47,Model 3
2275,BMW,2004,1.8,Petrol,Automatic,55904,Used,39682.76,X3
2276,Toyota,2012,5.8,Petrol,Automatic,278252,Like New,48512.26,Camry
2277,Ford,2022,3.7,Hybrid,Manual,264997,Like New,76474.34,Fiesta
2278,Audi,2017,1.1,Petrol,Automatic,266320,New,80306.54,A4
2279,Ford,2004,2.3,Electric,Manual,100459,New,27138.14,Explorer
2280,Ford,2015,3.2,Hybrid,Automatic,185922,New,93331.1,Mustang
2281,Mercedes,2018,4.5,Hybrid,Manual,137901,New,87405.2,E-Class
2282,Toyota,2013,4.7,Hybrid,Automatic,123225,New,6729.5,RAV4
2283,Mercedes,2015,6.0,Petrol,Automatic,235847,Like New,17213.97,GLA
2284,Toyota,2014,2.4,Hybrid,Manual,221738,New,52129.23,Corolla
2285,Tesla,2021,3.7,Petrol,Automatic,110893,New,48790.77,Model S
2286,Tesla,2003,3.7,Petrol,Manual,242726,Used,72297.13,Model X
2287,Toyota,2006,3.0,Hybrid,Automatic,196914,Used,13522.58,Camry
2288,Honda,2015,1.8,Diesel,Automatic,181880,Like New,66261.25,Civic
2289,BMW,2023,5.9,Diesel,Manual,6611,Like New,63555.14,3 Series
2290,Honda,2021,5.3,Hybrid,Automatic,247524,Used,27193.86,CR-V
2291,BMW,2020,3.5,Diesel,Automatic,295187,Used,56527.43,X3
2292,Mercedes,2021,4.0,Electric,Manual,136343,New,26109.68,E-Class
2293,BMW,2020,2.1,Electric,Automatic,190191,New,18957.69,X3
2294,Mercedes,2007,3.7,Petrol,Manual,142645,Like New,59447.82,GLA
2295,Tesla,2016,4.5,Diesel,Manual,152481,Used,97860.06,Model Y
2296,Ford,2015,3.6,Electric,Manual,286608,Like New,27508.67,Mustang
2297,Tesla,2022,6.0,Hybrid,Automatic,249220,New,38756.93,Model 3
2298,Tesla,2009,4.1,Diesel,Automatic,118523,Like New,29374.46,Model 3
2299,Ford,2009,2.9,Electric,Manual,20662,Like New,30313.68,Explorer
2300,BMW,2001,4.9,Electric,Automatic,280372,Like New,43398.25,X3
2301,BMW,2008,1.9,Hybrid,Manual,60721,New,71676.27,3 Series
2302,Mercedes,2016,2.9,Petrol,Automatic,138458,Like New,8686.43,GLC
2303,Honda,2010,2.7,Hybrid,Manual,269006,New,95926.8,Fit
2304,Mercedes,2009,3.2,Petrol,Manual,40108,Used,9396.59,C-Class
2305,Honda,2021,4.9,Electric,Automatic,91788,Like New,88719.05,Civic
2306,Tesla,2016,3.4,Petrol,Manual,244437,Like New,89965.92,Model Y
2307,Ford,2003,5.0,Electric,Manual,237011,New,54826.47,Focus
2308,Tesla,2015,3.9,Electric,Automatic,158273,Like New,18014.7,Model S
2309,Toyota,2019,2.7,Diesel,Manual,49966,New,58688.87,Camry
2310,BMW,2014,5.0,Petrol,Manual,185846,Like New,64720.06,3 Series
2311,Honda,2020,2.2,Petrol,Automatic,272530,Used,86487.1,Accord
2312,Mercedes,2004,2.1,Petrol,Manual,77228,Used,57335.06,C-Class
2313,Ford,2005,3.5,Hybrid,Manual,146297,Used,44017.39,Focus
2314,Honda,2016,2.3,Diesel,Manual,43021,Like New,84637.66,Fit
2315,Mercedes,2000,1.0,Diesel,Manual,149333,Like New,98190.42,E-Class
2316,BMW,2018,4.2,Diesel,Manual,252646,Used,66284.8,X5
2317,Tesla,2003,3.6,Hybrid,Manual,86755,Used,88066.77,Model Y
2318,BMW,2016,3.2,Petrol,Manual,66330,New,61879.84,3 Series
2319,Audi,2008,5.8,Petrol,Manual,178438,New,70529.86,A3
2320,Toyota,2023,3.9,Petrol,Automatic,45313,Used,70375.88,Prius
2321,Audi,2001,5.3,Diesel,Manual,234729,Used,71954.76,Q5
2322,Ford,2007,1.7,Diesel,Manual,232783,Like New,35496.28,Focus
2323,Honda,2014,3.8,Electric,Automatic,289176,Used,59687.83,Civic
2324,Ford,2006,5.3,Hybrid,Manual,148430,New,61442.88,Focus
2325,Tesla,2005,3.9,Hybrid,Manual,28365,New,34931.8,Model Y
2326,Mercedes,2000,4.6,Diesel,Manual,275333,New,38235.97,GLC
2327,BMW,2014,2.9,Electric,Manual,7248,New,77413.44,3 Series
2328,Audi,2022,1.5,Petrol,Manual,4369,New,60358.76,Q7
2329,Audi,2006,3.3,Diesel,Manual,290749,New,19175.06,A3
2330,Tesla,2016,3.0,Hybrid,Automatic,171955,Used,84575.51,Model X
2331,Audi,2001,5.3,Hybrid,Automatic,33055,New,88895.86,Q5
2332,Tesla,2008,2.2,Hybrid,Automatic,199803,New,49283.41,Model 3
2333,Ford,2008,5.8,Petrol,Automatic,269594,New,24846.21,Focus
2334,BMW,2012,5.8,Hybrid,Automatic,133997,New,95022.62,5 Series
2335,Honda,2005,2.2,Petrol,Manual,50272,Used,88815.61,Civic
2336,Mercedes,2005,2.7,Petrol,Manual,5310,Like New,28216.27,GLA
2337,Honda,2019,5.5,Petrol,Manual,31817,Like New,14081.4,Fit
2338,Ford,2019,5.8,Diesel,Manual,215888,Like New,46862.09,Mustang
2339,Mercedes,2020,3.2,Petrol,Manual,82641,Like New,69257.71,C-Class
2340,Audi,2002,2.6,Electric,Automatic,215155,New,21661.92,Q7
2341,Toyota,2016,3.6,Hybrid,Automatic,207382,Like New,53755.2,Corolla
2342,Ford,2016,4.4,Diesel,Manual,15457,Like New,45414.47,Explorer
2343,Ford,2011,2.4,Hybrid,Manual,42311,Used,89602.36,Mustang
2344,BMW,2015,4.7,Petrol,Manual,151958,Used,45808.83,X5
2345,Honda,2014,1.3,Diesel,Automatic,123573,Used,55708.76,Accord
2346,Ford,2012,1.2,Electric,Automatic,298325,New,95752.19,Fiesta
2347,Ford,2022,2.9,Petrol,Manual,164334,New,33470.72,Focus
2348,Audi,2000,2.8,Hybrid,Automatic,263272,New,32454.14,A3
2349,Audi,2016,2.6,Electric,Manual,79522,Used,80961.53,A3
2350,Mercedes,2002,3.5,Petrol,Automatic,163394,Like New,31366.2,E-Class
2351,Tesla,2014,2.6,Electric,Automatic,48929,Used,84027.26,Model 3
2352,Tesla,2003,2.0,Petrol,Manual,81696,New,14075.88,Model 3
2353,Toyota,2003,2.5,Diesel,Automatic,271952,Used,15569.82,Corolla
2354,Tesla,2017,5.9,Petrol,Automatic,95148,Like New,90625.72,Model X
2355,BMW,2016,3.1,Diesel,Manual,283869,New,56377.17,5 Series
2356,Toyota,2018,3.2,Petrol,Automatic,220026,Like New,73287.36,Camry
2357,Mercedes,2010,3.9,Petrol,Manual,83576,Like New,26402.44,C-Class
2358,Audi,2019,5.9,Hybrid,Automatic,20557,New,20796.06,A4
2359,Tesla,2002,2.2,Electric,Manual,21825,Like New,84320.65,Model Y
2360,Honda,2007,4.4,Electric,Manual,271142,Used,39069.22,Fit
2361,Audi,2013,4.6,Electric,Automatic,36080,Like New,48228.1,A3
2362,BMW,2000,4.0,Petrol,Automatic,258815,Like New,7657.33,X5
2363,Audi,2013,1.4,Petrol,Manual,188869,Like New,41658.67,Q5
2364,BMW,2001,4.4,Petrol,Automatic,146874,Used,78191.59,5 Series
2365,BMW,2022,1.3,Diesel,Automatic,42407,Like New,83021.14,3 Series
2366,BMW,2003,4.0,Diesel,Automatic,120283,Like New,71381.7,X5
2367,Mercedes,2023,4.7,Hybrid,Manual,13338,Used,70757.07,GLC
2368,BMW,2018,2.1,Petrol,Manual,76289,New,53092.73,X5
2369,BMW,2005,5.2,Electric,Manual,149967,New,56141.29,X3
2370,Honda,2000,1.2,Electric,Automatic,178982,New,75550.02,CR-V
2371,Toyota,2016,5.2,Hybrid,Automatic,109367,Like New,28493.67,Camry
2372,Ford,2007,3.3,Electric,Manual,117486,New,26994.12,Fiesta
2373,Toyota,2018,2.1,Hybrid,Manual,214209,Used,95242.86,Corolla
2374,BMW,2020,1.7,Petrol,Automatic,256055,Like New,7630.54,3 Series
2375,Honda,2000,5.8,Electric,Automatic,136421,Like New,18249.22,Fit
2376,Audi,2004,1.4,Petrol,Automatic,153535,Like New,59181.58,Q5
2377,Honda,2015,2.0,Diesel,Automatic,74935,New,75094.31,Fit
2378,BMW,2005,2.7,Electric,Manual,189864,New,56099.65,X3
2379,Honda,2007,4.1,Diesel,Automatic,275830,New,38731.08,Civic
2380,Tesla,2012,3.7,Electric,Automatic,63528,Like New,97907.73,Model S
2381,Honda,2015,1.6,Petrol,Manual,99811,Used,71866.01,Fit
2382,BMW,2002,2.4,Hybrid,Manual,284931,Like New,83982.13,3 Series
2383,Mercedes,2018,2.2,Petrol,Automatic,188499,Used,8823.45,E-Class
2384,Tesla,2011,2.1,Petrol,Manual,260141,Like New,27412.41,Model S
2385,Honda,2015,3.1,Petrol,Automatic,104887,Used,40546.25,Accord
2386,Ford,2010,4.5,Electric,Automatic,61086,Like New,22347.13,Mustang
2387,Ford,2009,2.1,Hybrid,Manual,255494,Like New,11925.43,Focus
2388,Honda,2019,2.8,Diesel,Manual,63308,Used,26383.71,CR-V
2389,Mercedes,2003,3.0,Petrol,Automatic,277941,Used,55695.38,E-Class
2390,Audi,2011,5.9,Electric,Manual,267446,Used,71095.8,Q7
2391,BMW,2022,5.8,Diesel,Automatic,38059,Used,78531.99,X3
2392,Ford,2001,5.0,Petrol,Automatic,131980,Used,9078.93,Explorer
2393,Audi,2023,2.2,Diesel,Automatic,191324,Used,45658.69,Q7
2394,Honda,2021,1.3,Petrol,Manual,143949,Used,16610.1,Accord
2395,Audi,2018,2.6,Diesel,Automatic,276383,Used,45964.04,Q7
2396,Tesla,2004,2.3,Diesel,Automatic,27313,Like New,46227.71,Model Y
2397,Toyota,2007,3.5,Hybrid,Automatic,42103,Used,52330.11,RAV4
2398,Ford,2006,4.9,Hybrid,Manual,179480,Used,89818.91,Focus
2399,Honda,2013,5.3,Petrol,Automatic,88771,Like New,81484.07,CR-V
2400,BMW,2023,5.2,Electric,Automatic,126228,Like New,65488.48,X3
2401,Mercedes,2022,2.8,Hybrid,Automatic,91665,New,89113.7,C-Class
2402,Tesla,2002,4.4,Diesel,Manual,272678,New,69454.52,Model X
2403,Honda,2017,2.6,Hybrid,Automatic,279333,Used,82791.22,CR-V
2404,BMW,2015,1.3,Hybrid,Automatic,86067,Used,58558.94,5 Series
2405,Mercedes,2022,4.5,Petrol,Manual,273111,New,54895.73,C-Class
2406,Mercedes,2018,1.0,Hybrid,Manual,213063,New,73789.24,GLC
2407,Honda,2018,3.0,Hybrid,Automatic,270804,Used,6870.48,Fit
2408,Tesla,2017,2.6,Diesel,Automatic,129909,New,70585.87,Model 3
2409,Audi,2019,4.5,Hybrid,Automatic,140688,Used,93779.23,A4
2410,Audi,2015,4.8,Diesel,Manual,75976,Like New,72824.5,A4
2411,Mercedes,2007,2.5,Hybrid,Manual,233208,Like New,8495.4,C-Class
2412,Audi,2000,5.1,Hybrid,Automatic,179810,New,40899.14,A3
2413,Toyota,2016,2.5,Electric,Manual,275251,Like New,81910.22,Corolla
2414,Mercedes,2011,3.2,Hybrid,Automatic,192476,Like New,96067.81,E-Class
2415,Mercedes,2020,4.6,Diesel,Automatic,94182,Like New,40165.52,C-Class
2416,BMW,2010,4.5,Diesel,Manual,243153,Like New,84913.44,5 Series
2417,Audi,2004,5.9,Petrol,Automatic,278098,Used,87061.94,Q5
2418,Tesla,2011,2.1,Petrol,Manual,279087,Used,16712.21,Model X
2419,Mercedes,2016,4.3,Electric,Manual,40725,New,85349.9,C-Class
2420,Tesla,2005,4.0,Diesel,Automatic,10110,Like New,35803.74,Model X
2421,Toyota,2000,5.6,Diesel,Manual,278606,Like New,61357.58,Corolla
2422,BMW,2004,1.8,Diesel,Automatic,185153,Like New,56201.4,X5
2423,Honda,2013,4.8,Electric,Manual,66567,New,67990.12,CR-V
2424,Tesla,2004,3.8,Diesel,Automatic,182296,Used,75344.14,Model 3
2425,Mercedes,2021,2.4,Petrol,Automatic,113394,Like New,46883.7,E-Class
2426,Toyota,2023,3.4,Electric,Automatic,148940,Used,89389.53,RAV4
2427,Ford,2000,2.7,Petrol,Manual,22222,New,81902.35,Explorer
2428,Toyota,2017,3.9,Petrol,Automatic,79794,Used,79615.0,Corolla
2429,Toyota,2015,5.4,Electric,Manual,63924,Like New,48533.45,Corolla
2430,BMW,2008,3.8,Hybrid,Manual,99854,Used,8569.42,3 Series
2431,Honda,2018,4.2,Hybrid,Manual,260038,Used,51764.36,Civic
2432,Ford,2021,3.6,Petrol,Manual,243815,New,90352.33,Mustang
2433,Audi,2004,1.3,Hybrid,Manual,233127,New,23092.76,A3
2434,Audi,2001,2.2,Diesel,Automatic,141295,New,98346.28,Q7
2435,Tesla,2014,3.5,Electric,Manual,179238,New,81730.61,Model Y
2436,Toyota,2006,2.6,Petrol,Automatic,39369,Used,72433.83,Camry
2437,BMW,2003,1.9,Diesel,Automatic,274805,Used,69330.2,3 Series
2438,BMW,2000,3.5,Hybrid,Manual,146663,New,60767.46,X5
2439,Audi,2012,2.6,Diesel,Automatic,186307,New,73463.68,A3
2440,Tesla,2019,2.3,Hybrid,Automatic,270114,Like New,45081.03,Model X
2441,Tesla,2021,3.3,Petrol,Manual,47922,Like New,85302.37,Model Y
2442,Tesla,2006,1.7,Diesel,Automatic,292899,New,71152.87,Model S
2443,Ford,2014,5.6,Electric,Manual,120926,Used,78269.05,Explorer
2444,Honda,2022,5.3,Petrol,Manual,19416,New,80286.31,Civic
2445,Ford,2013,4.5,Diesel,Manual,13672,Used,13746.65,Explorer
2446,Mercedes,2022,1.5,Diesel,Automatic,128145,Used,10285.87,GLA
2447,Mercedes,2018,4.9,Hybrid,Automatic,178068,Like New,81093.66,C-Class
2448,Honda,2021,5.0,Petrol,Automatic,64,New,29641.48,Accord
2449,Audi,2023,4.8,Petrol,Automatic,68835,New,60287.13,A3
2450,Honda,2019,1.6,Petrol,Manual,201457,Used,47152.53,CR-V
2451,BMW,2023,4.2,Petrol,Manual,247795,New,7093.72,X3
2452,Mercedes,2017,5.2,Hybrid,Automatic,116916,Like New,8826.72,C-Class
2453,Toyota,2009,3.9,Electric,Manual,195346,Like New,83576.9,Corolla
2454,Toyota,2008,4.2,Petrol,Automatic,273010,New,62729.37,Prius
2455,Audi,2007,3.3,Hybrid,Manual,3889,New,54765.09,Q7
2456,BMW,2009,3.6,Electric,Manual,118194,Like New,94713.45,5 Series
2457,Ford,2016,1.2,Electric,Manual,124714,New,21445.93,Explorer
2458,BMW,2001,4.2,Hybrid,Manual,31335,Used,29507.23,5 Series
2459,Toyota,2005,1.4,Petrol,Manual,50547,New,76890.21,Corolla
2460,Toyota,2004,3.2,Electric,Automatic,157234,Used,78647.35,Prius
2461,Mercedes,2008,2.5,Petrol,Automatic,220521,New,43465.23,E-Class
2462,BMW,2004,3.7,Petrol,Manual,155759,New,95342.95,X3
2463,BMW,2017,1.7,Diesel,Automatic,273139,Like New,94134.18,3 Series
2464,Toyota,2019,4.5,Petrol,Manual,2631,Used,6178.92,Prius
2465,Ford,2008,5.0,Diesel,Manual,137039,Like New,21371.15,Explorer
2466,Audi,2016,1.8,Electric,Manual,64471,New,82920.85,Q7
2467,Tesla,2016,1.5,Hybrid,Manual,299260,Like New,36845.59,Model Y
2468,Audi,2011,1.7,Diesel,Automatic,133014,New,14068.95,Q7
2469,BMW,2006,5.4,Hybrid,Manual,47664,New,79574.92,X3
2470,Audi,2002,3.6,Electric,Automatic,159141,New,48185.43,Q7
2471,Toyota,2009,3.3,Petrol,Manual,87342,Used,51779.02,Corolla
2472,Toyota,2001,1.5,Electric,Manual,14407,Used,22705.09,Prius
2473,BMW,2002,4.2,Hybrid,Automatic,113926,Used,67785.03,X3
2474,BMW,2015,5.3,Electric,Manual,213053,Like New,57367.93,X3
2475,Tesla,2001,5.1,Petrol,Manual,17878,New,24633.93,Model X
2476,Tesla,2023,4.1,Electric,Automatic,83100,Like New,37331.49,Model X
2477,Mercedes,2009,1.4,Petrol,Automatic,223059,Like New,61703.53,GLC
2478,BMW,2005,1.6,Diesel,Automatic,43168,New,92862.86,X3
2479,Ford,2021,1.2,Hybrid,Manual,250396,Like New,92435.75,Focus
2480,Audi,2010,2.3,Petrol,Manual,250481,New,32351.06,A4
2481,BMW,2022,1.7,Petrol,Automatic,28004,New,74883.99,3 Series
2482,Honda,2006,2.3,Electric,Automatic,282615,New,78674.31,Civic
2483,Mercedes,2014,2.9,Diesel,Manual,91820,New,81838.19,GLA
2484,Honda,2005,5.7,Petrol,Manual,191239,Like New,59222.42,Civic
2485,Toyota,2019,4.1,Diesel,Automatic,102229,Like New,5998.26,Prius
2486,Tesla,2008,5.2,Diesel,Automatic,14568,Like New,77359.25,Model 3
2487,Audi,2021,4.6,Electric,Automatic,9466,Used,15126.76,A3
2488,BMW,2019,1.6,Petrol,Automatic,222129,Like New,16102.78,X3
2489,Honda,2011,4.7,Electric,Manual,57324,Like New,62534.36,Fit
2490,Audi,2018,2.4,Hybrid,Manual,146539,Used,98434.45,Q5
2491,Toyota,2019,4.2,Hybrid,Manual,75955,New,28041.25,Prius
2492,Tesla,2002,2.7,Petrol,Manual,147748,New,66352.03,Model X
2493,Ford,2014,6.0,Diesel,Automatic,94791,New,33847.1,Focus
2494,Mercedes,2001,2.3,Petrol,Manual,162586,Used,90378.98,E-Class
2495,Audi,2020,2.4,Petrol,Automatic,22650,Like New,61384.1,Q5
2496,Audi,2001,5.7,Hybrid,Manual,77701,Like New,24710.35,A3
2497,Ford,2021,1.1,Hybrid,Manual,272827,Like New,29902.45,Fiesta
2498,Audi,2002,4.5,Diesel,Manual,229164,Like New,46085.67,Q5
2499,Toyota,2005,4.6,Diesel,Automatic,80978,Used,16594.14,RAV4
